time,frequency,confidence
45.100,326.635,0.968261
45.200,299.608,0.909705
45.300,334.320,0.858739
45.400,341.541,0.945593
45.500,354.233,0.982647
45.600,348.507,0.959798
45.700,348.207,0.955673
45.800,344.971,0.954572
45.900,349.251,0.976109
46.000,346.140,0.963391
46.100,349.632,0.976597
46.200,349.201,0.969461
46.300,347.056,0.581871
46.400,239.303,0.554308
46.500,345.735,0.966521
46.600,320.105,0.951130
46.700,348.267,0.955430
46.800,349.066,0.975598
46.900,349.649,0.976816
47.000,347.273,0.954396
47.100,352.413,0.951068
47.200,336.031,0.627031
47.300,331.711,0.413286
47.400,322.880,0.339025
47.500,305.711,0.978274
47.600,304.782,0.977045
47.700,321.614,0.940022
47.800,292.042,0.955123
47.900,287.075,0.969076
48.000,279.900,0.891119
48.100,267.332,0.880472
48.200,245.963,0.934857
48.300,42.816,0.061409
48.400,254.863,0.339499
48.500,1725.884,0.104042
48.600,247.348,0.585840
48.700,278.628,0.832000
48.800,352.196,0.960517
48.900,348.661,0.967311
49.000,350.673,0.982305
49.100,345.499,0.973491
49.200,345.884,0.979551
49.300,345.444,0.973480
49.400,347.935,0.956026
49.500,345.396,0.965579
49.600,343.009,0.962886
49.700,348.056,0.955117
49.800,346.828,0.976363
49.900,346.563,0.974850
50.000,346.081,0.974667
50.100,344.882,0.952180
50.200,348.248,0.944990
50.300,295.695,0.852500
50.400,266.981,0.475080
50.500,290.052,0.514654
50.600,342.306,0.469598
50.700,696.305,0.606766
50.800,346.683,0.689341
50.900,347.114,0.784794
51.000,343.314,0.517085
51.100,285.838,0.285257
51.200,285.280,0.008969
51.300,285.352,0.335461
51.400,1831.384,0.068577
51.500,660.466,0.086320
51.600,233.096,0.785949
51.700,258.132,0.938489
51.800,235.722,0.832712
51.900,292.781,0.869001
52.000,338.167,0.957218
52.100,352.513,0.962334
52.200,348.737,0.968097
52.300,308.669,0.965769
52.400,327.456,0.951069
52.500,312.556,0.965305
52.600,324.863,0.866896
52.700,344.406,0.926720
52.800,322.388,0.483091
52.900,325.361,0.810266
53.000,347.530,0.962198
53.100,410.276,0.292718
53.200,357.284,0.887599
53.300,347.048,0.964238
53.400,347.713,0.947807
53.500,394.074,0.949742
53.600,385.025,0.945648
53.700,409.604,0.915290
53.800,385.187,0.932268
53.900,410.994,0.936999
54.000,386.505,0.914142
54.100,406.141,0.910428
54.200,347.167,0.858913
54.300,349.251,0.511930
54.400,273.747,0.389109
54.500,290.167,0.947513
54.600,318.402,0.927097
54.700,283.873,0.932709
54.800,286.768,0.925888
54.900,278.556,0.953248
55.000,281.690,0.962127
55.100,278.147,0.965239
55.200,280.954,0.963342
55.300,283.309,0.962998
55.400,284.822,0.980214
55.500,283.029,0.950213
55.600,286.617,0.966441
55.700,283.159,0.952544
55.800,285.363,0.968427
55.900,286.054,0.955322
56.000,285.327,0.976585
56.100,281.437,0.948225
56.200,283.502,0.961568
56.300,297.207,0.807626
56.400,320.084,0.883736
56.500,311.928,0.947707
56.600,287.884,0.957438
56.700,319.012,0.870912
56.800,309.582,0.964999
56.900,329.744,0.604661
57.000,321.034,0.858013
57.100,303.153,0.951192
57.200,321.400,0.913540
57.300,309.099,0.954716
57.400,299.098,0.953585
57.500,322.364,0.950106
57.600,309.572,0.968000
57.700,307.464,0.964550
57.800,317.146,0.924296
57.900,308.264,0.974575
58.000,307.090,0.962027
58.100,323.313,0.938841
58.200,302.926,0.959971
58.300,314.313,0.924983
58.400,314.534,0.934743
58.500,303.145,0.950024
58.600,320.629,0.914735
58.700,300.811,0.955785
58.800,323.908,0.928676
58.900,304.799,0.975767
59.000,376.801,0.458713
59.100,286.819,0.948026
59.200,288.671,0.668252
59.300,274.301,0.940215
59.400,289.306,0.936311
59.500,294.107,0.974991
59.600,265.308,0.970263
59.700,290.131,0.946396
59.800,291.815,0.950228
59.900,317.810,0.829685
60.000,285.299,0.969053
60.100,328.685,0.827721
60.200,288.259,0.737911
60.300,277.682,0.952407
60.400,278.663,0.901491
60.500,260.143,0.956660
60.600,278.873,0.952534
60.700,284.648,0.977232
60.800,284.688,0.971124
60.900,279.504,0.940160
61.000,285.444,0.962811
61.100,286.008,0.946326
61.200,289.240,0.943381
61.300,287.664,0.971888
61.400,287.149,0.952369
61.500,253.739,0.946283
61.600,245.323,0.175969
61.700,285.069,0.340652
61.800,287.561,0.736400
61.900,286.991,0.527680
62.000,287.545,0.824650
62.100,289.413,0.779063
62.200,582.062,0.335702
62.300,32.808,0.096748
62.400,286.971,0.160820
62.500,936.404,0.022507
62.600,660.044,0.061315
62.700,622.799,0.094263
62.800,591.486,0.101431
62.900,319.906,0.064736
63.000,650.702,0.018524
63.100,34.939,0.026194
63.200,127.042,0.093961
63.300,587.305,0.007704
63.400,138.737,0.024137
63.500,32.569,0.017675
63.600,255.778,0.943532
63.700,282.488,0.884429
63.800,382.766,0.776072
63.900,401.234,0.920614
64.000,400.216,0.857785
64.100,393.475,0.970303
64.200,391.161,0.937853
64.300,387.996,0.959488
64.400,377.567,0.943660
64.500,346.363,0.831312
64.600,342.603,0.953726
64.700,348.500,0.952999
64.800,418.995,0.826736
64.900,351.662,0.970109
65.000,354.737,0.972232
65.100,420.655,0.883705
65.200,240.998,0.279385
65.300,343.391,0.505447
65.400,340.920,0.957470
65.500,346.536,0.975453
65.600,345.177,0.969222
65.700,343.760,0.952037
65.800,346.729,0.971539
65.900,348.634,0.957155
66.000,350.568,0.966356
66.100,346.833,0.963338
66.200,339.220,0.881094
66.300,302.638,0.803212
66.400,318.036,0.875295
66.500,317.142,0.755520
66.600,240.456,0.348012
66.700,299.162,0.214268
66.800,292.918,0.313111
66.900,304.170,0.244371
67.000,348.308,0.716275
67.100,1557.291,0.462725
67.200,338.888,0.785401
67.300,357.542,0.951607
67.400,385.504,0.917869
67.500,408.309,0.846806
67.600,350.900,0.906354
67.700,466.002,0.572430
67.800,392.097,0.931565
67.900,465.962,0.887232
68.000,387.927,0.936201
68.100,485.932,0.830031
68.200,390.299,0.814462
68.300,381.312,0.968555
68.400,388.256,0.937039
68.500,391.522,0.890666
68.600,396.791,0.915613
68.700,400.079,0.658188
68.800,803.193,0.758999
68.900,394.172,0.816577
69.000,780.865,0.665827
69.100,388.035,0.720471
69.200,390.289,0.718101
69.300,383.964,0.901786
69.400,409.235,0.722595
69.500,361.204,0.738433
69.600,344.890,0.952962
69.700,348.472,0.956043
69.800,348.109,0.948604
69.900,352.226,0.961727
70.000,346.922,0.969003
70.100,347.749,0.955506
70.200,351.462,0.975189
70.300,348.495,0.958986
70.400,352.184,0.950150
70.500,352.752,0.955994
70.600,354.162,0.974490
70.700,388.348,0.455686
70.800,323.843,0.902807
70.900,305.003,0.970768
71.000,320.850,0.928730
71.100,312.181,0.962291
71.200,311.295,0.963417
71.300,324.929,0.937928
71.400,309.098,0.971319
71.500,321.061,0.911383
71.600,317.010,0.926180
71.700,307.463,0.965974
71.800,324.406,0.828368
71.900,311.961,0.856656
72.000,280.948,0.958896
72.100,284.037,0.976358
72.200,281.425,0.945380
72.300,285.781,0.949212
72.400,262.934,0.966660
72.500,263.846,0.947942
72.600,228.164,0.665512
72.700,265.039,0.452424
72.800,268.483,0.891339
72.900,272.884,0.570365
73.000,266.511,0.810208
73.100,284.229,0.578782
73.200,264.361,0.381718
73.300,133.901,0.127224
73.400,573.471,0.036240
73.500,85.185,0.179104
73.600,297.981,0.106601
73.700,247.853,0.897221
73.800,347.010,0.937359
73.900,299.244,0.320980
74.000,288.735,0.265739
74.100,310.451,0.923687
74.200,268.219,0.892573
74.300,283.855,0.927661
74.400,280.904,0.957193
74.500,277.364,0.880442
74.600,238.007,0.445709
74.700,265.087,0.885633
74.800,249.982,0.937583
74.900,276.650,0.934196
75.000,281.054,0.959316
75.100,278.230,0.964207
75.200,277.962,0.949152
75.300,277.245,0.955369
75.400,345.041,0.893022
75.500,390.604,0.919379
75.600,389.549,0.828419
75.700,388.472,0.936238
75.800,462.965,0.909877
75.900,434.770,0.661841
76.000,346.724,0.974761
76.100,348.990,0.972228
76.200,352.091,0.953486
76.300,351.257,0.964995
76.400,350.239,0.969123
76.500,351.191,0.953910
76.600,351.092,0.960376
76.700,390.163,0.447592
76.800,359.823,0.928420
76.900,304.240,0.967894
77.000,312.621,0.957507
77.100,311.748,0.961381
77.200,306.121,0.972241
77.300,325.899,0.921807
77.400,306.089,0.969078
77.500,319.558,0.945584
77.600,310.191,0.944481
77.700,316.760,0.914118
77.800,299.806,0.820213
77.900,283.486,0.916153
78.000,208.286,0.573858
78.100,308.729,0.291512
78.200,299.420,0.718098
78.300,310.344,0.950081
78.400,364.350,0.958756
78.500,345.582,0.947883
78.600,318.205,0.847852
78.700,329.957,0.808586
78.800,354.192,0.978803
78.900,412.501,0.860513
79.000,345.704,0.964454
79.100,365.756,0.670235
79.200,305.484,0.973031
79.300,371.378,0.477454
79.400,300.780,0.948090
79.500,288.027,0.967549
79.600,329.777,0.839627
79.700,285.809,0.927545
79.800,262.652,0.962862
79.900,269.483,0.198386
80.000,281.329,0.960188
80.100,282.818,0.923156
80.200,278.255,0.966416
80.300,280.132,0.939289
80.400,281.465,0.967599
80.500,280.229,0.950961
80.600,281.835,0.943379
80.700,280.879,0.937408
80.800,280.655,0.931148
80.900,275.089,0.959964
81.000,270.388,0.899591
81.100,314.761,0.898164
81.200,298.712,0.969241
81.300,319.560,0.959520
81.400,305.257,0.983697
81.500,312.647,0.966153
81.600,319.136,0.955853
81.700,304.416,0.980020
81.800,318.910,0.937382
81.900,312.486,0.965984
82.000,312.860,0.958884
82.100,322.147,0.896776
82.200,311.535,0.966189
82.300,326.713,0.957567
82.400,277.353,0.956359
82.500,302.395,0.385463
82.600,288.327,0.958777
82.700,287.176,0.968432
82.800,290.393,0.811054
82.900,284.809,0.906118
83.000,287.970,0.764288
83.100,286.129,0.918678
83.200,289.780,0.814077
83.300,285.986,0.869438
83.400,285.986,0.817157
83.500,291.527,0.149794
83.600,285.472,0.202122
83.700,100.093,0.042256
83.800,933.292,0.070587
83.900,285.526,0.080099
84.000,367.693,0.348026
84.100,32.322,0.120197
84.200,1793.558,0.131130
84.300,32.721,0.022308
84.400,974.232,0.035248
84.500,43.171,0.087078
84.600,155.796,0.085770
84.700,35.842,0.065509
84.800,32.621,0.093502
84.900,34.842,0.009838
85.000,1873.986,0.031581
85.100,278.493,0.375239
85.200,281.898,0.629068
85.300,334.375,0.945999
85.400,376.815,0.936526
85.500,393.988,0.777200
85.600,393.621,0.808100
85.700,394.107,0.842086
85.800,392.323,0.923114
85.900,419.316,0.839841
86.000,351.711,0.911742
86.100,350.143,0.976437
86.200,351.570,0.966267
86.300,351.955,0.950651
86.400,352.179,0.923214
86.500,357.444,0.947157
86.600,259.602,0.856924
86.700,353.867,0.960685
86.800,141.995,0.673725
86.900,155.089,0.542524
87.000,348.145,0.242118
87.100,341.520,0.948215
87.200,348.875,0.972012
87.300,347.924,0.941427
87.400,349.683,0.967578
87.500,365.577,0.915336
87.600,378.022,0.804891
87.700,394.886,0.943031
87.800,363.679,0.935311
87.900,347.292,0.964119
88.000,348.906,0.946621
88.100,350.597,0.956802
88.200,343.647,0.623126
88.300,389.121,0.573927
88.400,366.880,0.463866
88.500,302.131,0.972063
88.600,400.533,0.845078
88.700,359.916,0.925402
88.800,402.190,0.935543
88.900,423.043,0.543429
89.000,347.586,0.944192
89.100,379.872,0.842902
89.200,354.597,0.952462
89.300,315.635,0.919587
89.400,318.566,0.657022
89.500,348.007,0.937960
89.600,406.920,0.733827
89.700,390.647,0.895844
89.800,347.336,0.935532
