time,frequency,confidence
46.900,352.865,0.946707
47.000,341.245,0.905579
47.100,361.434,0.959624
47.200,355.142,0.951835
47.300,356.539,0.864651
47.400,324.778,0.459144
47.500,294.753,0.900901
47.600,315.501,0.957308
47.700,223.861,0.337886
47.800,271.924,0.566680
47.900,307.165,0.952043
48.000,317.723,0.894718
48.100,348.729,0.967531
48.200,294.571,0.970861
48.300,319.021,0.945703
48.400,302.176,0.968482
48.500,350.395,0.938345
48.600,355.400,0.970244
48.700,321.075,0.821928
48.800,311.381,0.967871
48.900,290.557,0.933565
49.000,287.792,0.948431
49.100,292.135,0.534533
49.200,242.576,0.829593
49.300,320.870,0.899866
49.400,301.691,0.974217
49.500,322.392,0.943924
49.600,308.710,0.966521
49.700,313.573,0.954525
49.800,317.919,0.922241
49.900,311.787,0.967156
50.000,317.630,0.916937
50.100,316.820,0.944775
50.200,302.900,0.948769
50.300,284.297,0.912893
50.400,289.420,0.861734
50.500,367.119,0.934977
50.600,353.068,0.959550
50.700,358.643,0.973093
50.800,343.229,0.964586
50.900,352.975,0.952862
51.000,354.817,0.958066
51.100,352.894,0.946064
51.200,353.839,0.955840
51.300,351.915,0.956334
51.400,356.738,0.927455
51.500,348.379,0.944806
51.600,368.694,0.912354
51.700,349.856,0.971066
51.800,358.027,0.952182
51.900,345.683,0.872786
52.000,348.967,0.825158
52.100,218.005,0.797957
52.200,699.584,0.301796
52.300,356.864,0.719097
52.400,355.373,0.504584
52.500,347.040,0.650103
52.600,351.214,0.761799
52.700,357.391,0.435404
52.800,349.766,0.328255
52.900,32.280,0.142432
53.000,64.191,0.403404
53.100,35.635,0.360470
53.200,32.106,0.019853
53.300,276.264,0.847973
53.400,298.724,0.958620
53.500,311.775,0.965619
53.600,346.180,0.979351
53.700,268.695,0.648689
53.800,291.625,0.755508
53.900,301.384,0.966586
54.000,306.434,0.964504
54.100,308.739,0.971009
54.200,352.226,0.958055
54.300,339.211,0.909665
54.400,303.983,0.961617
54.500,292.194,0.913529
54.600,279.285,0.912379
54.700,314.595,0.559477
54.800,296.960,0.351468
54.900,298.352,0.900099
55.000,314.799,0.950449
55.100,301.108,0.976901
55.200,316.920,0.950708
55.300,294.952,0.972106
55.400,319.777,0.943950
55.500,300.732,0.958843
55.600,320.670,0.863174
55.700,364.803,0.891559
55.800,352.558,0.965267
55.900,353.230,0.969425
56.000,368.086,0.862987
56.100,745.665,0.776765
56.200,360.431,0.911532
56.300,352.383,0.938387
56.400,347.862,0.933929
56.500,354.091,0.936797
56.600,303.927,0.843231
56.700,315.444,0.949911
56.800,309.379,0.961620
56.900,304.844,0.983541
57.000,314.275,0.943286
57.100,305.537,0.983146
57.200,305.675,0.903456
57.300,280.588,0.924891
57.400,284.991,0.968769
57.500,281.738,0.952880
57.600,284.651,0.975113
57.700,284.248,0.974098
57.800,294.978,0.890935
57.900,245.818,0.916285
58.000,335.003,0.875961
58.100,373.076,0.931913
58.200,350.821,0.980820
58.300,343.042,0.412934
58.400,296.865,0.930183
58.500,316.072,0.925376
58.600,302.125,0.974359
58.700,303.346,0.961971
58.800,300.505,0.960009
58.900,285.747,0.916107
59.000,282.642,0.946804
59.100,309.785,0.486026
59.200,283.609,0.963190
59.300,282.394,0.953095
