time,frequency,confidence
55.700,392.681,0.958175
55.800,400.872,0.930165
55.900,405.386,0.892271
56.000,329.277,0.952720
56.100,381.294,0.963560
56.200,396.461,0.947362
56.300,389.565,0.872718
56.400,457.410,0.724092
56.500,398.990,0.968450
56.600,513.864,0.813648
56.700,521.714,0.709376
56.800,396.192,0.914964
56.900,403.524,0.940154
57.000,414.413,0.788837
57.100,403.358,0.933616
57.200,392.264,0.888816
57.300,397.580,0.961257
57.400,405.063,0.822571
57.500,409.699,0.741821
57.600,824.811,0.844368
57.700,392.195,0.878962
57.800,444.623,0.770983
57.900,354.627,0.949703
58.000,352.345,0.955756
58.100,360.631,0.950455
58.200,381.335,0.953861
58.300,389.736,0.926807
58.400,391.317,0.929712
58.500,377.242,0.930386
58.600,354.881,0.968429
58.700,352.509,0.960537
58.800,353.717,0.976895
58.900,354.049,0.982377
59.000,353.986,0.982364
59.100,353.370,0.974893
59.200,352.998,0.965424
59.300,345.799,0.875273
59.400,305.381,0.967865
59.500,318.894,0.965420
59.600,311.207,0.958640
59.700,316.653,0.949851
59.800,312.062,0.971251
59.900,317.462,0.928920
60.000,306.113,0.959335
60.100,290.244,0.943575
60.200,218.369,0.807108
60.300,169.778,0.241324
60.400,212.174,0.466666
60.500,294.794,0.697703
60.600,288.828,0.652171
60.700,293.354,0.433850
60.800,288.566,0.676105
60.900,292.419,0.091300
61.000,238.256,0.833613
61.100,313.006,0.945926
61.200,257.478,0.913596
61.300,329.737,0.533409
61.400,361.040,0.954584
61.500,348.991,0.965219
61.600,350.930,0.977647
61.700,355.332,0.968077
61.800,351.859,0.968708
61.900,354.031,0.975258
62.000,353.344,0.976893
62.100,352.793,0.967506
62.200,350.058,0.973886
62.300,351.851,0.967438
62.400,347.730,0.940164
62.500,350.872,0.979171
62.600,352.021,0.951281
62.700,309.093,0.968518
62.800,347.170,0.503637
62.900,341.295,0.953920
63.000,362.544,0.466849
63.100,374.913,0.944782
63.200,351.184,0.979399
63.300,350.769,0.979157
63.400,356.879,0.968660
63.500,375.318,0.949019
63.600,390.756,0.921903
63.700,361.826,0.775618
63.800,353.843,0.574456
63.900,347.113,0.970471
64.000,333.558,0.958307
64.100,309.944,0.970910
64.200,323.807,0.937773
64.300,326.231,0.968501
64.400,300.799,0.954042
64.500,354.013,0.977488
64.600,352.942,0.964317
64.700,354.253,0.979004
64.800,352.183,0.941299
64.900,353.832,0.967534
65.000,351.994,0.959001
65.100,346.631,0.809821
65.200,303.642,0.914271
65.300,333.635,0.726612
65.400,299.534,0.953963
65.500,340.009,0.775485
65.600,313.457,0.962463
65.700,313.869,0.940472
65.800,322.068,0.960168
65.900,312.720,0.968101
66.000,326.856,0.963983
66.100,319.307,0.960882
66.200,313.741,0.944563
66.300,329.859,0.975347
66.400,318.454,0.945154
66.500,315.351,0.955678
66.600,339.103,0.954080
66.700,316.258,0.954222
66.800,358.003,0.415626
66.900,290.531,0.945390
67.000,346.374,0.764594
67.100,286.276,0.950687
67.200,335.663,0.426859
67.300,287.556,0.970714
67.400,281.980,0.912972
67.500,270.001,0.914608
67.600,282.311,0.945301
67.700,282.453,0.670814
67.800,282.250,0.784310
67.900,281.679,0.834398
68.000,284.037,0.822173
68.100,287.242,0.861213
68.200,279.107,0.813625
68.300,285.978,0.681392
68.400,279.693,0.316041
68.500,291.583,0.559611
68.600,278.149,0.086899
68.700,433.909,0.154557
68.800,240.421,0.802717
68.900,283.824,0.965789
69.000,288.931,0.950264
69.100,282.184,0.953580
69.200,148.082,0.760387
69.300,313.261,0.964525
69.400,307.104,0.683869
69.500,309.633,0.958441
69.600,371.296,0.915139
69.700,353.245,0.973405
69.800,352.872,0.966979
69.900,408.630,0.940534
70.000,355.608,0.921304
70.100,351.288,0.975072
70.200,352.757,0.968392
70.300,352.321,0.960596
70.400,352.146,0.961150
70.500,353.207,0.977495
70.600,354.090,0.983347
70.700,352.864,0.970838
70.800,353.089,0.968733
70.900,355.014,0.973300
71.000,353.067,0.957929
71.100,355.098,0.953607
71.200,353.613,0.979630
71.300,351.083,0.976937
71.400,352.464,0.960811
71.500,353.125,0.969968
71.600,352.453,0.939326
71.700,355.201,0.947618
71.800,146.994,0.715872
71.900,310.421,0.955147
72.000,311.369,0.970175
72.100,352.864,0.823294
72.200,391.357,0.723287
72.300,391.661,0.737863
72.400,394.632,0.847210
72.500,390.048,0.799624
72.600,386.544,0.907777
72.700,386.207,0.938263
72.800,389.021,0.967548
72.900,385.045,0.964333
73.000,386.919,0.937859
73.100,385.729,0.955001
73.200,384.745,0.963515
73.300,385.376,0.956410
73.400,383.783,0.953814
73.500,385.656,0.937597
73.600,372.002,0.661074
73.700,383.618,0.693680
73.800,342.238,0.973356
73.900,417.045,0.864228
74.000,311.023,0.958779
74.100,386.329,0.804303
74.200,307.105,0.958590
74.300,367.071,0.805527
74.400,292.449,0.947589
74.500,290.362,0.955190
74.600,331.824,0.377584
74.700,294.231,0.953377
74.800,289.686,0.938789
74.900,365.151,0.236124
75.000,311.702,0.964619
75.100,308.542,0.979340
75.200,342.774,0.971843
75.300,348.668,0.968318
75.400,317.966,0.908496
75.500,307.256,0.946060
75.600,325.304,0.946862
75.700,308.805,0.977386
75.800,317.316,0.936269
75.900,313.173,0.970953
76.000,311.764,0.971487
76.100,309.077,0.976761
76.200,325.587,0.941215
76.300,322.262,0.943415
76.400,310.864,0.960826
76.500,308.022,0.976420
76.600,312.824,0.971531
76.700,305.211,0.966353
76.800,287.943,0.946353
76.900,271.338,0.229653
77.000,304.436,0.631773
77.100,295.078,0.458918
77.200,290.278,0.469294
77.300,289.392,0.715255
77.400,306.316,0.746768
77.500,301.614,0.751841
77.600,309.410,0.294717
77.700,293.818,0.525554
77.800,307.182,0.401562
77.900,316.015,0.209579
78.000,386.787,0.051717
78.100,35.092,0.242609
78.200,34.649,0.218028
78.300,46.303,0.098942
78.400,36.152,0.018173
78.500,273.819,0.911479
78.600,311.046,0.956429
78.700,305.284,0.971816
78.800,322.443,0.927839
78.900,312.551,0.969746
79.000,325.027,0.829041
