time,frequency,confidence
62.000,299.129,0.844624
62.100,252.306,0.555256
62.200,318.225,0.755620
62.300,284.292,0.969739
62.400,278.983,0.951135
62.500,316.568,0.801280
62.600,262.995,0.959859
62.700,299.590,0.945320
62.800,249.825,0.938911
62.900,261.129,0.932393
63.000,312.913,0.917614
63.100,271.298,0.805671
63.200,261.839,0.967819
63.300,256.743,0.973566
63.400,262.632,0.965783
63.500,279.557,0.934731
63.600,281.200,0.944997
63.700,263.336,0.940677
63.800,259.141,0.963403
63.900,259.741,0.964814
64.000,266.894,0.733164
64.100,260.727,0.884082
64.200,263.797,0.729002
64.300,270.241,0.686106
64.400,1873.688,0.055301
64.500,262.340,0.701715
64.600,266.290,0.781525
64.700,261.923,0.493864
64.800,258.631,0.727939
64.900,130.587,0.087031
65.000,32.144,0.066535
65.100,45.719,0.074755
65.200,32.215,0.044624
65.300,32.188,0.015140
65.400,596.608,0.099924
65.500,44.851,0.152360
65.600,124.387,0.402131
65.700,297.587,0.063907
65.800,322.011,0.106660
65.900,1185.691,0.020864
66.000,207.755,0.044721
66.100,1776.987,0.032153
66.200,229.051,0.909446
66.300,205.757,0.657732
66.400,273.048,0.959996
66.500,262.310,0.911990
66.600,269.565,0.735756
66.700,224.606,0.830879
66.800,267.708,0.944351
66.900,284.698,0.965266
67.000,223.600,0.901860
67.100,223.466,0.915248
67.200,281.665,0.861122
67.300,304.311,0.975029
67.400,305.922,0.967108
67.500,316.768,0.941244
67.600,311.784,0.964060
67.700,321.297,0.941607
67.800,314.300,0.919922
67.900,317.822,0.625848
68.000,324.770,0.654053
68.100,279.315,0.936137
68.200,281.187,0.630007
68.300,320.569,0.492669
68.400,258.992,0.821363
68.500,314.745,0.941163
68.600,277.963,0.962300
68.700,279.354,0.945754
68.800,295.514,0.850039
68.900,307.639,0.956506
69.000,288.085,0.952571
69.100,288.186,0.964376
69.200,263.710,0.940767
69.300,266.330,0.965134
69.400,267.941,0.967846
69.500,262.007,0.970300
69.600,260.563,0.957839
69.700,262.112,0.967535
69.800,187.823,0.656709
69.900,214.410,0.609882
70.000,256.517,0.940139
70.100,257.068,0.927379
70.200,278.465,0.897399
70.300,284.187,0.971725
70.400,279.203,0.944624
70.500,279.495,0.931619
70.600,279.810,0.924544
70.700,264.530,0.961973
70.800,264.314,0.959143
70.900,265.817,0.978157
71.000,273.664,0.955339
71.100,310.939,0.945148
71.200,297.333,0.942856
71.300,318.945,0.939069
71.400,302.125,0.964637
71.500,306.183,0.827136
71.600,311.211,0.857099
71.700,307.538,0.897694
71.800,308.076,0.676235
71.900,307.444,0.702521
72.000,310.961,0.727214
72.100,308.098,0.881401
72.200,299.167,0.542805
72.300,1768.946,0.083398
72.400,222.496,0.130534
72.500,260.006,0.934590
72.600,277.435,0.967341
72.700,339.038,0.921349
72.800,287.961,0.796589
72.900,312.824,0.968917
73.000,295.216,0.968515
73.100,343.477,0.862266
73.200,348.476,0.958558
73.300,344.201,0.863714
73.400,297.131,0.932860
73.500,314.396,0.947618
73.600,309.614,0.955383
73.700,316.697,0.950135
73.800,312.305,0.971782
73.900,324.887,0.951458
74.000,314.372,0.927724
74.100,279.768,0.898752
74.200,290.320,0.947329
74.300,286.780,0.948563
74.400,287.178,0.950611
74.500,277.383,0.952030
74.600,265.544,0.958186
74.700,264.714,0.950366
74.800,263.933,0.933234
74.900,269.417,0.354253
75.000,284.146,0.810948
75.100,280.061,0.475595
75.200,287.819,0.652882
75.300,294.100,0.962629
75.400,298.408,0.430133
75.500,301.246,0.524387
75.600,288.862,0.954187
75.700,291.068,0.959648
75.800,306.537,0.974131
75.900,308.300,0.950261
76.000,291.141,0.911047
76.100,287.797,0.962301
76.200,343.063,0.852804
76.300,281.167,0.966263
76.400,286.794,0.852861
76.500,345.088,0.910782
76.600,142.951,0.772961
76.700,286.886,0.966353
76.800,252.176,0.920776
76.900,261.215,0.949489
77.000,262.887,0.966372
77.100,276.213,0.942588
77.200,278.762,0.952779
77.300,284.908,0.948166
77.400,258.432,0.938221
77.500,261.421,0.958489
77.600,260.037,0.967890
77.700,264.074,0.934951
77.800,262.394,0.970693
77.900,262.487,0.970273
78.000,261.874,0.969447
78.100,261.488,0.963933
78.200,260.441,0.961009
78.300,35.546,0.064937
78.400,260.321,0.146897
78.500,264.033,0.373179
78.600,262.852,0.259716
78.700,32.988,0.216591
78.800,32.484,0.223023
78.900,32.843,0.524207
79.000,1739.129,0.224420
79.100,1587.348,0.100796
79.200,393.856,0.114047
79.300,1416.072,0.026062
79.400,1052.588,0.003603
79.500,273.600,0.962519
79.600,176.933,0.224454
79.700,292.692,0.675584
79.800,347.584,0.964281
79.900,338.969,0.903512
80.000,300.460,0.887107
80.100,338.684,0.697445
80.200,288.900,0.369495
80.300,287.598,0.961721
80.400,298.968,0.955615
80.500,315.568,0.961663
80.600,285.284,0.944073
80.700,319.123,0.952553
80.800,291.907,0.956748
80.900,323.339,0.969781
81.000,306.292,0.970349
81.100,307.009,0.902569
81.200,349.004,0.974480
81.300,348.524,0.965167
81.400,351.497,0.970353
81.500,145.651,0.769881
81.600,299.809,0.609737
81.700,279.541,0.362988
81.800,306.935,0.948552
81.900,289.948,0.859339
82.000,347.854,0.935444
82.100,357.066,0.856813
82.200,375.100,0.805604
82.300,347.063,0.952333
82.400,345.186,0.931745
82.500,300.222,0.951521
82.600,327.292,0.967219
82.700,319.539,0.953645
82.800,297.165,0.878577
82.900,348.665,0.947984
83.000,350.347,0.947871
83.100,348.868,0.943984
83.200,357.990,0.959835
83.300,303.021,0.897151
83.400,310.409,0.828298
83.500,267.277,0.862686
83.600,289.882,0.938419
83.700,281.019,0.966233
83.800,275.884,0.952779
83.900,285.337,0.967281
84.000,126.993,0.853858
84.100,312.329,0.612586
84.200,259.830,0.961575
84.300,267.507,0.958918
84.400,281.977,0.954181
84.500,279.307,0.950738
84.600,282.156,0.957053
84.700,262.471,0.971977
84.800,266.338,0.970570
84.900,279.834,0.895996
85.000,305.519,0.978759
85.100,316.221,0.941184
85.200,318.331,0.933878
85.300,300.313,0.942904
85.400,322.325,0.949769
85.500,311.450,0.967447
85.600,304.946,0.974245
85.700,319.811,0.947504
85.800,311.682,0.945032
85.900,308.281,0.737774
86.000,306.927,0.404126
86.100,306.585,0.722403
86.200,315.904,0.728675
86.300,324.319,0.736920
86.400,315.121,0.759843
86.500,318.850,0.201769
86.600,306.811,0.421657
86.700,321.689,0.535919
86.800,315.039,0.675221
86.900,1401.802,0.059477
87.000,341.652,0.075481
87.100,263.786,0.617537
87.200,221.074,0.588271
87.300,315.608,0.957667
87.400,353.395,0.970603
87.500,356.469,0.959497
87.600,348.900,0.952411
87.700,287.592,0.861476
87.800,325.989,0.963153
87.900,298.715,0.970576
88.000,321.675,0.937736
88.100,305.539,0.973704
88.200,317.921,0.934666
88.300,307.316,0.970579
88.400,317.026,0.890789
88.500,289.552,0.898873
88.600,291.964,0.956343
88.700,280.872,0.959931
88.800,282.010,0.870233
88.900,274.314,0.928521
89.000,284.811,0.725408
89.100,282.649,0.613177
89.200,282.873,0.538647
89.300,294.696,0.976126
89.400,312.279,0.956958
89.500,303.003,0.880087
89.600,287.953,0.959896
89.700,308.808,0.967460
89.800,285.904,0.940240
89.900,314.822,0.892603
90.000,261.373,0.934249
90.100,267.370,0.806791
90.200,294.768,0.734980
90.300,260.218,0.957331
90.400,305.672,0.756373
90.500,284.340,0.958472
90.600,281.548,0.949164
90.700,302.629,0.861736
90.800,264.741,0.933927
90.900,269.563,0.970998
91.000,287.516,0.747393
91.100,271.272,0.938842
91.200,265.171,0.957323
91.300,312.522,0.954605
91.400,237.302,0.165707
91.500,259.149,0.938975
91.600,267.994,0.972642
91.700,258.741,0.963760
91.800,262.318,0.974660
91.900,255.619,0.958632
92.000,265.069,0.973916
92.100,133.365,0.760654
92.200,133.108,0.940619
92.300,132.243,0.914882
92.400,269.524,0.966751
92.500,241.847,0.691338
92.600,219.335,0.848833
92.700,272.240,0.976604
92.800,333.762,0.934421
92.900,340.172,0.949531
93.000,354.783,0.971816
93.100,349.367,0.965448
93.200,349.658,0.943791
93.300,353.482,0.958055
93.400,347.767,0.886423
93.500,351.386,0.926733
93.600,346.766,0.948711
93.700,355.136,0.965400
93.800,347.477,0.954082
93.900,345.061,0.894977
94.000,307.903,0.941598
94.100,292.255,0.576026
94.200,290.399,0.947416
94.300,245.454,0.949505
94.400,268.583,0.815934
94.500,289.408,0.925537
94.600,294.954,0.859852
94.700,310.579,0.950992
94.800,304.883,0.985116
94.900,324.464,0.946319
95.000,305.608,0.978758
95.100,307.495,0.970765
95.200,313.335,0.963777
95.300,302.216,0.974391
95.400,312.601,0.970591
95.500,307.165,0.962891
95.600,315.330,0.959464
95.700,307.955,0.971202
95.800,314.725,0.951506
95.900,306.541,0.967922
96.000,318.909,0.905980
96.100,281.678,0.939410
96.200,284.996,0.976558
96.300,262.741,0.958229
96.400,267.445,0.955928
96.500,294.527,0.925927
96.600,235.138,0.733747
96.700,232.466,0.925098
96.800,253.958,0.953930
96.900,266.406,0.970862
97.000,262.659,0.972596
97.100,260.668,0.951386
97.200,260.171,0.962283
97.300,263.984,0.941307
97.400,261.562,0.962255
97.500,263.961,0.937582
97.600,263.145,0.964962
97.700,259.928,0.965620
97.800,261.384,0.952536
97.900,259.398,0.966707
98.000,308.576,0.142441
98.100,263.430,0.381376
98.200,264.809,0.666408
98.300,264.498,0.605286
98.400,259.127,0.570052
98.500,265.770,0.354759
98.600,1468.725,0.103446
98.700,1677.276,0.088658
98.800,1677.338,0.154036
98.900,1660.798,0.090511
99.000,34.058,0.127369
99.100,43.170,0.241516
99.200,265.933,0.258700
99.300,268.723,0.963027
99.400,261.453,0.955306
99.500,261.678,0.954183
99.600,263.921,0.735177
99.700,282.947,0.959879
99.800,285.095,0.972293
99.900,275.052,0.722894
100.000,304.944,0.978623
100.100,304.910,0.965197
100.200,316.102,0.964294
100.300,239.403,0.766244
100.400,342.362,0.933862
100.500,342.672,0.968592
100.600,347.374,0.968437
100.700,346.832,0.969780
100.800,347.894,0.945842
100.900,350.081,0.972854
101.000,349.818,0.970065
101.100,350.812,0.969593
101.200,350.440,0.977852
101.300,350.141,0.979446
101.400,348.907,0.971427
101.500,352.573,0.959337
101.600,352.120,0.945598
101.700,348.508,0.938006
101.800,352.252,0.946526
101.900,344.894,0.931735
102.000,351.912,0.948773
102.100,351.820,0.946105
102.200,351.465,0.942932
102.300,351.315,0.935899
102.400,308.308,0.946257
102.500,307.786,0.575966
102.600,288.050,0.936875
102.700,267.443,0.829522
102.800,269.294,0.908493
102.900,284.117,0.975034
103.000,290.342,0.907968
103.100,307.483,0.964232
103.200,312.278,0.969426
103.300,315.289,0.960598
103.400,307.372,0.966202
103.500,307.569,0.967290
103.600,317.602,0.927963
103.700,305.133,0.977612
103.800,315.708,0.963290
103.900,317.368,0.931041
104.000,299.616,0.959344
104.100,319.160,0.963171
104.200,311.081,0.959570
104.300,310.806,0.947002
104.400,317.014,0.946449
104.500,318.086,0.951857
104.600,313.283,0.928890
104.700,292.354,0.956704
104.800,285.073,0.955946
104.900,345.198,0.846789
105.000,262.320,0.967583
105.100,265.645,0.973514
105.200,315.787,0.855601
105.300,237.438,0.867191
105.400,235.982,0.946409
105.500,215.552,0.891644
105.600,250.600,0.950415
105.700,265.502,0.978959
105.800,259.079,0.964013
105.900,260.893,0.942897
106.000,260.854,0.941413
106.100,267.786,0.970806
106.200,261.786,0.963942
106.300,257.041,0.973249
106.400,265.832,0.979980
106.500,258.847,0.964241
106.600,236.581,0.422975
106.700,261.006,0.866425
106.800,256.832,0.614045
106.900,263.785,0.737398
107.000,260.508,0.798151
