time,frequency,confidence
75.500,320.693,0.928974
75.600,355.313,0.847584
75.700,349.653,0.941126
75.800,385.005,0.957716
75.900,437.130,0.585100
76.000,338.029,0.962720
76.100,389.007,0.853424
76.200,387.352,0.913965
76.300,817.898,0.736172
76.400,402.180,0.764879
76.500,398.845,0.928340
76.600,408.018,0.302976
76.700,819.951,0.821323
76.800,811.039,0.673625
76.900,419.197,0.825696
77.000,455.499,0.877723
77.100,396.048,0.907798
77.200,826.104,0.807814
77.300,821.197,0.821344
77.400,403.670,0.817440
77.500,421.557,0.849642
77.600,817.138,0.809629
77.700,822.818,0.826412
77.800,829.090,0.769392
77.900,823.268,0.864469
78.000,829.103,0.876261
78.100,401.695,0.864211
78.200,465.747,0.875551
78.300,412.157,0.466553
78.400,276.258,0.740258
78.500,398.589,0.960020
78.600,398.457,0.968970
78.700,423.390,0.501873
78.800,390.026,0.917048
78.900,425.911,0.445210
79.000,350.426,0.969929
79.100,419.611,0.517934
79.200,402.770,0.923485
79.300,351.802,0.925885
79.400,387.821,0.679370
79.500,393.724,0.942631
79.600,448.666,0.416060
79.700,429.177,0.909948
79.800,388.530,0.944515
79.900,421.379,0.842838
80.000,392.570,0.743970
80.100,804.817,0.665142
80.200,408.147,0.787878
80.300,393.396,0.864338
80.400,413.355,0.811337
80.500,428.478,0.816274
80.600,387.206,0.910077
80.700,422.722,0.793036
80.800,341.556,0.948917
80.900,349.173,0.764821
81.000,326.493,0.942363
81.100,347.311,0.944258
81.200,349.535,0.859464
81.300,327.286,0.941666
81.400,380.798,0.774701
81.500,352.353,0.912375
81.600,408.391,0.862033
81.700,361.906,0.941141
81.800,351.974,0.904720
81.900,343.954,0.941058
82.000,402.778,0.670678
82.100,353.394,0.964173
82.200,350.685,0.936577
82.300,326.753,0.956847
82.400,292.179,0.521506
82.500,283.721,0.750343
82.600,316.080,0.927084
82.700,338.196,0.920424
82.800,285.545,0.845079
82.900,343.144,0.868252
83.000,319.971,0.942128
83.100,365.679,0.826355
83.200,322.374,0.948373
83.300,339.418,0.946486
83.400,315.655,0.966180
83.500,335.982,0.922763
83.600,326.790,0.931841
83.700,316.073,0.952119
83.800,337.391,0.954423
83.900,338.540,0.940982
84.000,311.890,0.954842
84.100,352.140,0.928693
84.200,348.163,0.951203
84.300,417.477,0.767613
84.400,351.694,0.923066
84.500,342.891,0.936614
84.600,344.064,0.924881
84.700,349.425,0.972861
84.800,350.803,0.977291
84.900,349.998,0.975960
85.000,349.268,0.972551
85.100,347.577,0.960176
85.200,344.574,0.937294
85.300,352.182,0.958222
85.400,346.199,0.961688
85.500,341.860,0.944304
85.600,296.285,0.520904
85.700,313.212,0.329517
85.800,342.059,0.827712
85.900,333.847,0.800221
86.000,350.065,0.715995
86.100,342.191,0.581605
86.200,339.514,0.504517
86.300,58.144,0.206447
86.400,335.227,0.442644
86.500,393.565,0.959983
86.600,397.533,0.940762
86.700,399.576,0.853927
86.800,404.433,0.755104
86.900,407.699,0.755493
87.000,396.064,0.907853
87.100,393.227,0.906455
87.200,390.054,0.922699
87.300,391.979,0.928734
87.400,391.850,0.930856
87.500,372.373,0.852695
87.600,336.161,0.954781
87.700,344.538,0.956115
87.800,351.043,0.941263
87.900,346.127,0.938461
88.000,347.293,0.941773
88.100,349.538,0.894660
88.200,346.629,0.958999
88.300,346.327,0.963941
88.400,419.566,0.337221
88.500,380.027,0.972058
88.600,423.359,0.622232
88.700,344.730,0.945986
88.800,349.912,0.952895
88.900,394.741,0.628554
89.000,349.088,0.937983
89.100,343.925,0.924653
89.200,357.205,0.927053
89.300,311.763,0.949372
89.400,346.342,0.954175
